122,58,75,97
115,54,75,97
109,49,75,97
103,43,75,97
97,37,75,97
92,33,75,97
92,31,75,97
92,32,75,97
92,37,75,97
91,44,75,97
89,47,75,97
85,51,75,97
79,52,75,97
72,52,75,97
66,49,75,97
61,45,75,97
62,41,75,97
62,37,75,97
65,37,75,97
70,37,75,97
75,41,75,97
78,44,75,97
79,46,75,97
84,48,75,97
90,51,75,97
94,50,75,97
100,44,75,97
105,40,75,97
111,32,75,97
121,25,75,97
130,20,75,97
140,21,75,97
145,26,75,97
148,30,75,97
151,31,75,97
154,33,75,97
157,35,75,97
157,36,75,97
157,33,75,97
158,30,75,97
158,29,75,97
157,26,75,97
158,26,75,97
156,28,75,97
156,29,75,97
155,31,75,97
154,32,75,97
154,33,75,97
154,33,75,97
155,33,75,97
157,29,75,97
159,24,75,97
164,22,75,97
166,22,75,97
167,28,75,97
166,35,75,97
165,43,75,97
164,46,75,97
162,49,75,97
158,44,75,97
157,40,75,97
161,36,75,97
167,34,75,97
171,36,75,97
171,39,75,97
169,43,75,97
165,44,75,97
157,46,75,97
150,47,75,97
144,46,75,97
136,41,75,97
132,38,75,97
129,33,75,97
133,31,75,97
134,34,75,97
133,37,75,97
133,39,75,97
134,41,75,97
132,42,75,97
129,43,75,97
127,43,75,97
123,40,75,97
127,36,75,97
130,34,75,97
133,32,75,97
141,35,75,97
145,37,75,97
150,36,75,97
158,34,75,97
162,32,75,97
166,29,75,97
167,28,75,97
168,27,75,97
167,24,75,97
168,21,75,97
168,19,75,97
166,19,75,97
165,20,75,97
167,26,75,97
164,33,75,97
159,37,75,97
155,39,75,97
149,39,75,97
144,35,75,97
144,31,75,97
149,26,75,97
152,25,75,97
154,26,75,97
153,30,75,97
154,32,75,97
154,35,75,97
154,37,75,97
155,39,75,97
156,41,75,97
158,42,75,97
160,39,75,97
158,36,75,97
162,36,75,97
163,41,75,97
163,44,75,97
161,48,75,97
157,50,75,97
153,51,75,97
150,50,75,97
148,49,75,97
146,47,75,97
143,44,75,97
138,42,75,97
135,41,75,97
131,36,75,97
130,29,75,97
128,29,75,97
126,31,75,97
125,34,75,97
124,34,75,97
121,37,75,97
118,39,75,97
118,39,75,97
116,38,75,97
118,37,75,97
123,37,75,97
128,38,75,97
135,38,75,97
140,39,75,97
143,37,75,97
146,38,75,97
145,39,75,97
145,37,75,97
149,35,75,97
147,34,75,97
147,34,75,97
139,28,75,97
135,26,75,97
137,27,75,97
136,30,75,97
138,34,75,97
137,36,75,97
136,38,75,97
141,39,75,97
142,39,75,97
143,39,75,97
144,41,75,97
145,41,75,97
145,41,75,97
146,41,75,97
144,40,75,97
136,42,75,97
131,41,75,97
127,41,75,97
124,42,75,97
121,42,75,97
119,44,75,97
119,44,75,97
120,45,75,97
121,44,75,97
121,43,75,97
122,41,75,97
125,42,75,97
129,42,75,97
131,41,75,97
131,44,75,97
128,44,75,97
129,45,75,97
129,45,75,97
131,45,75,97
132,44,75,97
134,43,75,97
133,42,75,97
135,41,75,97
136,39,75,97
138,33,75,97
131,31,75,97
131,30,75,97
129,33,75,97
125,32,75,97
124,34,75,97
120,33,75,97
124,34,75,97
124,33,75,97
130,32,75,97
134,32,75,97
138,30,75,97
145,33,75,97
149,36,75,97
150,37,75,97
155,39,75,97
157,37,75,97
157,32,75,97
158,28,75,97
160,26,75,97
164,26,75,97
161,28,75,97
160,33,75,97
156,38,75,97
149,42,75,97
142,45,75,97
136,46,75,97
128,42,75,97
126,43,75,97
124,39,75,97
124,34,75,97
125,35,75,97
127,36,75,97
129,36,75,97
134,38,75,97
137,40,75,97
140,43,75,97
145,46,75,97
147,49,75,97
151,47,75,97
157,40,75,97
157,39,75,97
153,31,75,97
153,24,75,97
152,19,75,97
149,14,75,97
149,16,75,97
145,23,75,97
142,27,75,97
137,25,75,97
134,24,75,97
134,24,75,97
132,25,75,97
130,25,75,97
128,24,75,97
129,20,75,97
132,21,75,97
132,24,75,97
135,28,75,97
135,34,75,97
134,37,75,97
136,41,75,97
133,41,75,97
135,35,75,97
138,28,75,97
141,25,75,97
143,28,75,97
145,32,75,97
145,37,75,97
144,39,75,97
142,41,75,97
142,43,75,97
141,44,75,97
142,42,75,97
146,42,75,97
150,44,75,97
150,45,75,97
151,47,75,97
151,51,75,97
151,52,75,97
147,55,75,97
146,56,75,97
142,55,75,97
139,55,75,97
145,52,75,97
146,51,75,97
148,45,75,97
152,45,75,97
153,48,75,97
154,51,75,97
155,54,75,97
159,55,75,97
165,53,75,97
170,55,75,97
175,53,75,97
175,50,75,97
178,47,75,97
180,46,75,97
182,47,75,97
181,47,75,97
180,48,75,97
180,49,75,97
175,49,75,97
173,49,75,97
172,51,75,97
167,54,75,97
159,66,75,97
160,42,75,97
160,43,75,97
161,46,75,97
162,49,75,97
165,51,75,97
169,53,75,97
172,56,75,97
174,56,75,97
174,58,75,97
176,58,75,97
173,60,75,97
168,63,75,97
166,66,75,97
164,67,75,97
161,67,75,97
153,67,75,97
147,63,75,97
143,60,75,97
142,57,75,97
138,54,75,97
141,51,75,97
144,50,75,97
147,50,75,97
151,51,75,97
154,51,75,97
156,52,75,97
158,52,75,97
160,51,75,97
160,45,75,97
158,43,75,97
155,40,75,97
150,38,75,97
147,39,75,97
143,43,75,97
141,46,75,97
136,49,75,97
134,50,75,97
129,50,75,97
124,50,75,97
123,50,75,97
119,46,75,97
119,42,75,97
122,40,75,97
124,40,75,97
125,44,75,97
127,47,75,97
132,51,75,97
136,56,75,97
142,56,75,97
145,54,75,97
152,51,75,97
160,51,75,97
161,53,75,97
165,56,75,97
167,60,75,97
168,64,75,97
165,66,75,97
163,65,75,97
159,64,75,97
158,61,75,97
156,61,75,97
152,62,75,97
152,61,75,97
152,60,75,97
151,61,75,97
149,61,75,97
147,60,75,97
144,59,75,97
142,58,75,97
141,58,75,97
140,57,75,97
140,55,75,97
142,53,75,97
143,53,75,97
146,53,75,97
151,54,75,97
156,58,75,97
162,63,75,97
166,68,75,97
168,67,75,97
167,66,75,97
167,65,75,97
167,62,75,97
166,60,75,97
167,59,75,97
168,60,75,97
170,61,75,97
193,53,75,97
