142,62,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141.47,60.035,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
138.93,58.506,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
138.93,58.506,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
138.93,58.506,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
131.79,58.506,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
111.92,58.506,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
94.596,59.016,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
94.596,59.016,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
94.596,59.016,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
94.596,59.016,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
97.653,61.564,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
97.653,61.564,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
97.653,61.564,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
97.653,61.564,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
96.634,60.545,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
96.124,60.545,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
94.596,63.092,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
78.799,62.073,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
57.908,64.111,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
48.226,64.621,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42.621,66.15,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42.621,66.15,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42.621,66.15,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42.621,66.15,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42.621,66.15,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42.621,66.15,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
50.774,69.207,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
75.742,68.188,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
93.576,67.169,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
105.81,63.602,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
105.81,63.602,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
91.538,66.15,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
69.118,66.15,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
64.532,67.678,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
75.232,66.659,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
98.672,67.678,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
104.79,68.188,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
102.75,66.15,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
78.29,65.131,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
63.513,65.64,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
56.889,65.64,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
57.398,65.64,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
56.889,66.659,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
56.889,67.169,62,98
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
57.398,67.169,62,98
0,0,0,0
