124.5,162.5,73,53
123.5,162.5,73,53
122.5,162.5,73,53
122.5,162.5,73,53
122.5,161.5,73,53
122.5,161.5,73,53
122.5,161.5,73,53
122.5,161.5,73,53
122.5,161.5,73,53
122.5,161.5,73,53
122.5,161.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
122.5,160.5,73,53
121.5,159.5,73,53
121.5,159.5,73,53
121.5,159.5,73,53
121.5,159.5,73,53
121.5,158.5,73,53
122.5,158.5,73,53
122.5,158.5,73,53
122.5,158.5,73,53
122.5,157.5,73,53
122.5,157.5,73,53
122.5,157.5,73,53
122.5,157.5,73,53
122.5,157.5,73,53
122.5,157.5,73,53
122.5,157.5,73,53
122.5,157.5,73,53
123.5,157.5,73,53
123.5,157.5,73,53
123.5,157.5,73,53
123.5,157.5,73,53
123.5,157.5,73,53
123.5,157.5,73,53
123.5,157.5,73,53
123.5,157.5,73,53
123.5,157.5,73,53
123.5,157.5,73,53
124.5,157.5,73,53
123.5,156.5,73,53
134.314,155.543,59.6045,43.2745
138.397,170.24,59.6045,43.2745
140.03,171.057,59.6045,43.2745
137.5,150.5,73,53
141.5,150.5,73,53
141.5,149.5,73,53
141.5,148.5,73,53
142.5,148.5,73,53
141.5,147.5,73,53
141.5,146.5,73,53
141.5,145.5,73,53
141.5,144.5,73,53
142.5,143.5,73,53
142.5,142.5,73,53
141.5,141.5,73,53
141.5,140.5,73,53
141.5,139.5,73,53
141.5,138.5,73,53
141.5,137.5,73,53
140.5,135.5,73,53
140.5,134.5,73,53
139.5,133.5,73,53
139.5,132.5,73,53
149.828,135.131,59.6045,43.2745
148.195,135.947,59.6045,43.2745
144.929,134.314,59.6045,43.2745
148.408,141.07,48.691,35.351
148.408,139.736,48.691,35.351
148.408,138.402,48.691,35.351
148.408,136.402,48.691,35.351
148.408,135.068,48.691,35.351
147.74,133.734,48.691,35.351
147.074,133.066,48.691,35.351
147.074,132.4,48.691,35.351
147.074,131.732,48.691,35.351
147.074,131.066,48.691,35.351
147.074,131.066,48.691,35.351
147.074,130.398,48.691,35.351
146.406,129.732,48.691,35.351
147.074,129.732,48.691,35.351
147.074,129.732,48.691,35.351
147.074,129.064,48.691,35.351
147.074,128.398,48.691,35.351
147.74,128.398,48.691,35.351
147.74,127.73,48.691,35.351
147.74,127.73,48.691,35.351
147.74,127.73,48.691,35.351
148.408,127.063,48.691,35.351
148.408,127.063,48.691,35.351
149.074,126.396,48.691,35.351
149.074,126.396,48.691,35.351
149.074,126.396,48.691,35.351
149.074,126.396,48.691,35.351
149.742,126.396,48.691,35.351
149.742,125.729,48.691,35.351
149.742,125.729,48.691,35.351
149.742,125.729,48.691,35.351
149.742,125.729,48.691,35.351
149.742,125.729,48.691,35.351
149.742,125.729,48.691,35.351
149.742,125.729,48.691,35.351
149.742,125.729,48.691,35.351
149.742,125.729,48.691,35.351
149.742,125.729,48.691,35.351
150.408,126.396,48.691,35.351
150.408,126.396,48.691,35.351
150.408,126.396,48.691,35.351
150.408,127.063,48.691,35.351
150.408,127.063,48.691,35.351
150.408,127.063,48.691,35.351
150.408,127.73,48.691,35.351
149.742,128.398,48.691,35.351
149.742,128.398,48.691,35.351
149.742,129.064,48.691,35.351
149.742,129.064,48.691,35.351
149.742,129.732,48.691,35.351
149.742,129.732,48.691,35.351
149.742,130.398,48.691,35.351
149.742,131.066,48.691,35.351
149.742,131.732,48.691,35.351
149.074,132.4,48.691,35.351
149.074,133.066,48.691,35.351
148.408,133.734,48.691,35.351
148.408,134.4,48.691,35.351
148.408,135.068,48.691,35.351
148.408,135.734,48.691,35.351
148.408,136.402,48.691,35.351
141.663,132.681,59.6045,43.2745
141.663,133.498,59.6045,43.2745
140.846,134.314,59.6045,43.2745
140.03,135.131,59.6045,43.2745
140.03,135.947,59.6045,43.2745
140.03,136.764,59.6045,43.2745
140.03,137.58,59.6045,43.2745
140.03,138.397,59.6045,43.2745
140.846,139.213,59.6045,43.2745
141.663,140.03,59.6045,43.2745
142.479,140.846,59.6045,43.2745
142.479,141.663,59.6045,43.2745
142.479,142.479,59.6045,43.2745
143.296,142.479,59.6045,43.2745
143.296,142.479,59.6045,43.2745
140.5,140.5,73,53
143.5,139.5,73,53
144.5,139.5,73,53
146.5,140.5,73,53
148.5,141.5,73,53
135.329,132.88,89.4031,64.9091
136.554,132.88,89.4031,64.9091
137.779,132.88,89.4031,64.9091
141.5,146.5,73,53
139.5,146.5,73,53
144.929,148.195,59.6045,43.2745
149.074,150.408,48.691,35.351
141.663,148.195,59.6045,43.2745
142.404,154.411,48.691,35.351
144.406,153.743,48.691,35.351
147.074,144.406,48.691,35.351
149.074,143.738,48.691,35.351
143.296,138.397,59.6045,43.2745
151.742,135.734,48.691,35.351
160.442,126.149,59.6045,43.2745
178.423,124.396,48.691,35.351
177.755,122.395,48.691,35.351
177.089,120.394,48.691,35.351
176.421,117.726,48.691,35.351
175.755,116.392,48.691,35.351
175.755,116.392,48.691,35.351
175.755,118.393,48.691,35.351
175.087,115.725,48.691,35.351
175.087,116.392,48.691,35.351
174.421,117.059,48.691,35.351
173.753,117.059,48.691,35.351
173.753,119.06,48.691,35.351
173.753,118.393,48.691,35.351
162.075,120.434,59.6045,43.2745
161.259,120.434,59.6045,43.2745
